order_id,store_id,channel_id,payment_order_id,delivery_order_id,order_status,order_amount,order_delivery_fee,order_delivery_cost,order_created_hour,order_created_minute,order_created_day,order_created_month,order_created_year,order_moment_created,order_moment_accepted,order_moment_ready,order_moment_collected,order_moment_in_expedition,order_moment_delivering,order_moment_delivered,order_moment_finished,order_metric_collected_time,order_metric_paused_time,order_metric_production_time,order_metric_walking_time,order_metric_expediton_speed_time,order_metric_transit_time,order_metric_cycle_time
68425021,707,5,68425021,68425021,FINISHED,149.8,11.9,9.58,15,31,1,1,2021,1/1/2021 15:31:52,1/1/2021 15:32:13,1/1/2021 15:42:07,1/1/2021 15:48:50,1/1/2021 15:50:23,1/1/2021 15:52:27,,1/1/2021 16:07:43,6.72,02.07,10.25,8.27,10.33,15.27,35.85
68425058,3091,5,68425058,68425058,FINISHED,40.8,0.0,3.49,15,32,1,1,2021,1/1/2021 15:32:03,1/1/2021 15:32:40,1/1/2021 15:57:06,1/1/2021 15:57:18,1/1/2021 15:57:28,1/1/2021 16:48:42,,1/1/2021 17:11:04,0.2,51.23,25.05,0.37,51.6,22.37,99.02
68425821,495,5,68425821,68425821,FINISHED,180.6,11.9,8.96,15,33,1,1,2021,1/1/2021 15:33:32,1/1/2021 15:33:49,1/1/2021 15:55:50,1/1/2021 15:56:18,1/1/2021 15:56:24,1/1/2021 16:29:28,,1/1/2021 16:51:24,0.47,33.07,22.3,0.57,33.63,21.93,77.87
68426187,631,5,68426187,68426187,FINISHED,52.8,11.9,6.0,15,34,1,1,2021,1/1/2021 15:34:32,1/1/2021 15:35:26,1/1/2021 15:53:46,1/1/2021 15:55:20,1/1/2021 15:56:15,1/1/2021 16:40:29,,1/1/2021 16:51:17,1.57,44.23,19.23,2.47,46.7,10.8,76.75
68426262,3265,5,68426262,68426262,FINISHED,55.9,0.0,8.0,15,34,1,1,2021,1/1/2021 15:34:52,1/1/2021 15:35:24,1/1/2021 16:04:05,1/1/2021 16:07:39,1/1/2021 16:07:41,1/1/2021 16:10:48,,1/1/2021 16:35:13,3.57,3.12,29.22,3.6,6.72,24.43,60.35
68426299,998,5,68426299,68426299,FINISHED,331.0,9.9,11.69,15,35,1,1,2021,1/1/2021 15:35:02,1/1/2021 15:36:45,1/1/2021 16:07:34,1/1/2021 16:08:14,1/1/2021 16:09:17,1/1/2021 16:11:54,,1/1/2021 16:50:26,0.67,2.62,32.55,1.72,4.33,38.52,75.4
68426376,1037,5,68426376,68426376,FINISHED,149.6,11.9,8.0,15,35,1,1,2021,1/1/2021 15:35:22,1/1/2021 15:35:32,1/1/2021 15:52:21,1/1/2021 15:52:57,1/1/2021 15:54:36,1/1/2021 15:55:57,,1/1/2021 16:03:09,0.62,1.33,16.98,2.27,3.6,7.22,27.78
68426421,274,5,68426421,68426421,FINISHED,143.4,11.9,11.94,15,35,1,1,2021,1/1/2021 15:35:32,1/1/2021 15:36:08,1/1/2021 15:59:19,,,1/1/2021 16:00:43,,1/1/2021 16:14:27,,,23.8,,1.4,13.73,38.92
68426427,631,5,68426427,68426427,FINISHED,89.5,11.9,6.0,15,35,1,1,2021,1/1/2021 15:35:33,1/1/2021 15:36:26,1/1/2021 15:53:59,1/1/2021 15:55:22,1/1/2021 15:56:18,1/1/2021 16:37:39,,1/1/2021 17:06:20,1.4,41.33,18.43,2.33,43.67,28.68,90.78
68426471,274,5,68426471,68426471,FINISHED,143.4,11.9,8.74,15,35,1,1,2021,1/1/2021 15:35:42,1/1/2021 15:36:19,1/1/2021 15:58:11,,,1/1/2021 16:04:01,,1/1/2021 16:20:46,,,22.47,,5.83,16.75,45.07
68426619,236,5,68426619,68426619,FINISHED,101.6,11.9,6.0,15,36,1,1,2021,1/1/2021 15:36:12,1/1/2021 15:36:50,1/1/2021 15:52:32,1/1/2021 15:52:55,1/1/2021 15:57:40,1/1/2021 16:00:12,,1/1/2021 16:08:36,0.38,2.53,16.33,5.15,7.67,8.4,32.42
68426696,495,5,68426696,68426696,FINISHED,161.9,11.9,05.07,15,36,1,1,2021,1/1/2021 15:36:31,1/1/2021 15:36:49,1/1/2021 15:51:08,1/1/2021 15:55:28,1/1/2021 15:55:33,1/1/2021 16:04:51,,1/1/2021 16:17:40,4.33,9.28,14.62,4.42,13.72,12.82,41.15
68426996,495,5,68426996,68426996,FINISHED,61.8,11.9,3.84,15,37,1,1,2021,1/1/2021 15:37:52,1/1/2021 15:39:03,1/1/2021 15:55:52,1/1/2021 15:56:53,1/1/2021 15:56:58,1/1/2021 16:14:01,,1/1/2021 16:42:02,1.0,17.05,18.0,1.1,18.15,28.02,64.18
68427057,495,5,68427057,68427057,FINISHED,143.8,11.9,05.07,15,38,1,1,2021,1/1/2021 15:38:02,1/1/2021 15:38:51,1/1/2021 15:54:55,1/1/2021 15:57:04,1/1/2021 15:57:08,1/1/2021 16:07:16,,1/1/2021 16:25:05,2.15,10.13,16.9,2.22,12.35,17.8,47.05
68427326,495,5,68427326,68427326,FINISHED,110.9,11.9,3.84,15,38,1,1,2021,1/1/2021 15:38:52,1/1/2021 15:39:51,1/1/2021 15:57:45,1/1/2021 15:57:55,1/1/2021 15:58:06,1/1/2021 16:14:46,,1/1/2021 16:46:46,0.15,16.67,18.9,0.33,17.0,32.0,67.9
68427588,149,5,68427588,68427588,FINISHED,159.9,11.9,8.0,15,39,1,1,2021,1/1/2021 15:39:52,1/1/2021 15:40:29,1/1/2021 15:59:39,1/1/2021 16:00:58,1/1/2021 16:01:00,1/1/2021 16:05:02,,1/1/2021 16:19:22,1.32,04.03,19.78,1.35,5.38,14.33,39.5
68427630,3091,5,68427630,68427630,FINISHED,36.8,0.0,8.0,15,40,1,1,2021,1/1/2021 15:40:13,1/1/2021 15:40:50,1/1/2021 15:42:32,1/1/2021 15:42:41,1/1/2021 15:42:48,,,1/1/2021 18:06:56,0.15,,2.32,0.27,,,146.7
68427637,3091,5,68427637,68427637,FINISHED,29.9,0.0,8.81,15,40,1,1,2021,1/1/2021 15:40:15,1/1/2021 15:42:31,1/1/2021 16:07:48,1/1/2021 16:08:40,1/1/2021 16:10:16,1/1/2021 16:16:30,,1/1/2021 16:36:45,0.85,6.23,27.57,2.47,8.7,20.25,56.52
68427952,415,5,68427952,68427952,FINISHED,44.9,11.9,6.0,15,41,1,1,2021,1/1/2021 15:41:42,1/1/2021 15:42:10,1/1/2021 15:51:43,1/1/2021 15:52:44,1/1/2021 15:55:02,1/1/2021 15:56:21,,1/1/2021 16:05:12,01.02,1.32,10.02,3.32,4.63,8.83,23.5
68427968,3091,5,68427968,68427968,FINISHED,29.9,0.0,8.35,15,41,1,1,2021,1/1/2021 15:41:45,1/1/2021 15:42:35,1/1/2021 16:20:17,1/1/2021 16:21:36,1/1/2021 16:23:59,1/1/2021 17:06:21,,1/1/2021 17:31:12,1.33,42.35,38.52,3.72,46.07,24.85,109.45
68428396,1016,5,68428396,68428396,FINISHED,120.1,6.99,8.29,15,43,1,1,2021,1/1/2021 15:43:22,1/1/2021 15:44:11,1/1/2021 15:55:31,1/1/2021 15:57:34,1/1/2021 15:57:36,1/1/2021 16:03:21,,1/1/2021 16:12:17,02.03,5.75,12.17,02.08,7.83,8.93,28.92
68428457,274,5,68428457,68428457,FINISHED,124.85,11.9,8.0,15,43,1,1,2021,1/1/2021 15:43:52,1/1/2021 15:44:08,1/1/2021 16:02:22,,,1/1/2021 16:08:41,,1/1/2021 16:11:20,,,18.5,,6.32,2.65,27.47
68428503,149,5,68428503,68428503,FINISHED,94.25,11.9,6.0,15,44,1,1,2021,1/1/2021 15:44:32,1/1/2021 15:45:34,1/1/2021 15:55:39,1/1/2021 15:56:54,1/1/2021 15:56:56,1/1/2021 16:03:40,,1/1/2021 16:21:05,1.25,6.73,11.1,1.28,08.02,17.42,36.55
68428566,274,5,68428566,68428566,FINISHED,87.4,11.9,05.04,15,45,1,1,2021,1/1/2021 15:45:12,1/1/2021 15:46:09,1/1/2021 16:03:36,,,1/1/2021 16:13:05,,1/1/2021 16:39:36,,,18.4,,9.5,26.52,54.42
68428840,707,5,68428840,68428840,FINISHED,74.9,11.9,9.15,15,46,1,1,2021,1/1/2021 15:46:13,1/1/2021 15:46:15,1/1/2021 15:50:48,1/1/2021 15:56:22,1/1/2021 15:59:15,1/1/2021 15:59:57,,1/1/2021 16:15:47,5.57,0.7,4.58,8.45,9.17,15.83,29.57
68429064,415,5,68429064,68429064,FINISHED,116.3,11.9,3.23,15,46,1,1,2021,1/1/2021 15:46:52,1/1/2021 15:47:12,1/1/2021 16:16:19,1/1/2021 16:16:56,1/1/2021 16:17:06,1/1/2021 16:20:07,,1/1/2021 16:32:04,0.62,03.02,29.47,0.78,3.8,11.95,45.2
68429127,3265,5,68429127,68429127,FINISHED,71.7,0.0,12.02,15,47,1,1,2021,1/1/2021 15:47:02,1/1/2021 15:47:40,1/1/2021 16:35:45,1/1/2021 16:35:57,1/1/2021 16:35:58,1/1/2021 16:38:28,,1/1/2021 16:56:26,0.2,2.5,48.72,0.23,2.72,17.97,69.4
68429213,3265,5,68429213,68429213,FINISHED,52.9,0.0,8.87,15,47,1,1,2021,1/1/2021 15:47:22,1/1/2021 15:48:26,1/1/2021 16:26:50,1/1/2021 16:28:50,1/1/2021 16:32:30,1/1/2021 16:33:20,,1/1/2021 16:44:34,2.0,0.83,39.47,5.67,6.5,11.23,57.22
68429311,3528,5,68429311,68429311,FINISHED,47.3,3.0,6.0,15,47,1,1,2021,1/1/2021 15:47:57,1/1/2021 15:48:54,1/1/2021 16:17:09,1/1/2021 16:18:29,1/1/2021 16:20:05,1/1/2021 16:21:16,,1/1/2021 16:34:41,1.33,1.18,29.2,2.92,4.1,13.42,46.73
68429364,149,5,68429364,68429364,FINISHED,45.8,11.9,08.03,15,48,1,1,2021,1/1/2021 15:48:12,1/1/2021 15:48:34,,1/1/2021 15:57:08,1/1/2021 15:57:12,1/1/2021 16:02:34,,1/1/2021 16:17:30,,5.37,,,,14.93,29.32
68429379,3070,5,68429379,68429379,FINISHED,62.7,0.0,8.0,15,48,1,1,2021,1/1/2021 15:48:17,1/1/2021 15:49:01,1/1/2021 16:08:04,1/1/2021 16:10:27,1/1/2021 16:10:28,1/1/2021 16:23:16,,1/1/2021 16:47:28,2.38,12.8,19.78,2.4,15.2,24.2,59.2
68429530,3091,5,68429530,68429530,FINISHED,26.9,0.0,6.0,15,48,1,1,2021,1/1/2021 15:48:50,1/1/2021 15:49:46,1/1/2021 16:25:05,1/1/2021 16:26:06,1/1/2021 16:38:57,1/1/2021 16:53:34,,1/1/2021 17:07:21,01.02,14.62,36.25,13.87,28.5,13.77,78.52
68429550,659,5,68429550,68429550,FINISHED,142.25,11.9,5.96,15,48,1,1,2021,1/1/2021 15:48:52,1/1/2021 15:49:31,,1/1/2021 15:59:48,,1/1/2021 16:02:53,,1/1/2021 16:18:57,,,,,,16.07,30.08
68429631,149,5,68429631,68429631,FINISHED,92.8,11.9,8.0,15,49,1,1,2021,1/1/2021 15:49:02,1/1/2021 15:49:33,1/1/2021 16:01:18,1/1/2021 16:01:28,1/1/2021 16:01:29,1/1/2021 16:04:44,,1/1/2021 16:09:10,0.17,3.23,12.27,0.18,3.43,4.43,20.13
68429881,274,5,68429881,68429881,FINISHED,143.4,11.9,05.04,15,49,1,1,2021,1/1/2021 15:49:32,1/1/2021 15:50:12,1/1/2021 16:05:57,,,1/1/2021 16:10:17,,1/1/2021 16:20:11,,,16.43,,4.32,9.9,30.65
68430182,955,5,68430182,68430182,FINISHED,36.9,0.0,11.38,15,50,1,1,2021,1/1/2021 15:50:17,1/1/2021 15:52:08,1/1/2021 16:03:23,1/1/2021 16:03:31,,1/1/2021 16:07:08,,1/1/2021 16:26:35,0.13,,13.12,,3.75,19.43,36.3
68430224,415,5,68430224,68430224,FINISHED,38.0,11.9,6.0,15,50,1,1,2021,1/1/2021 15:50:22,1/1/2021 15:51:11,1/1/2021 15:55:23,1/1/2021 15:56:13,1/1/2021 15:56:15,1/1/2021 16:02:31,,1/1/2021 16:09:27,0.83,6.27,05.02,0.87,7.13,6.93,19.08
68430280,274,5,68430280,68430280,FINISHED,89.3,11.9,8.49,15,50,1,1,2021,1/1/2021 15:50:32,1/1/2021 15:51:10,1/1/2021 16:12:15,,,1/1/2021 16:17:13,,1/1/2021 16:29:11,,,21.72,,4.97,11.97,38.65
68430392,707,5,68430392,68430392,FINISHED,79.4,11.9,10.1,15,51,1,1,2021,1/1/2021 15:51:22,1/1/2021 15:52:15,1/1/2021 16:02:38,1/1/2021 16:08:50,1/1/2021 16:12:15,1/1/2021 16:13:34,,1/1/2021 16:26:45,6.18,1.3,11.28,9.62,10.92,13.18,35.38
68430452,955,5,68430452,68430452,FINISHED,71.8,0.0,8.0,15,51,1,1,2021,1/1/2021 15:51:45,1/1/2021 15:53:42,1/1/2021 16:03:16,1/1/2021 16:03:24,,1/1/2021 16:07:21,,1/1/2021 16:20:35,0.15,,11.52,,04.08,13.23,28.83
68430487,1037,5,68430487,68430487,FINISHED,105.8,11.9,10.62,15,51,1,1,2021,1/1/2021 15:51:52,1/1/2021 15:52:12,1/1/2021 16:05:48,1/1/2021 16:06:33,1/1/2021 16:08:30,1/1/2021 16:09:39,,1/1/2021 16:20:09,0.73,1.15,13.93,2.7,3.85,10.48,28.28
68430526,961,5,68430526,68430526,FINISHED,35.8,0.0,8.0,15,52,1,1,2021,1/1/2021 15:52:02,1/1/2021 15:57:02,1/1/2021 16:02:20,1/1/2021 16:03:39,1/1/2021 16:05:27,1/1/2021 16:07:35,,1/1/2021 16:10:00,1.32,2.13,10.3,3.13,5.27,2.42,17.97
68430527,149,5,68430527,68430527,FINISHED,176.0,11.9,6.0,15,52,1,1,2021,1/1/2021 15:52:02,1/1/2021 15:52:34,1/1/2021 16:09:52,1/1/2021 16:11:37,1/1/2021 16:11:38,1/1/2021 16:14:35,,1/1/2021 16:21:54,1.75,2.95,17.83,1.77,4.7,7.32,29.87
68430552,3105,5,68430552,68430552,FINISHED,67.8,0.0,8.0,15,52,1,1,2021,1/1/2021 15:52:05,1/1/2021 15:52:43,1/1/2021 16:01:37,1/1/2021 16:03:30,1/1/2021 16:03:31,1/1/2021 16:08:49,,1/1/2021 17:09:19,1.88,5.3,9.53,1.92,7.2,60.5,77.22
68430788,274,5,68430788,68430788,FINISHED,70.35,11.9,6.0,15,52,1,1,2021,1/1/2021 15:52:42,1/1/2021 15:53:11,1/1/2021 16:14:07,,,1/1/2021 16:17:18,,1/1/2021 16:51:48,,,21.42,,3.18,34.5,59.1
68431089,3091,5,68431089,68431089,FINISHED,51.8,0.0,8.41,15,53,1,1,2021,1/1/2021 15:53:29,1/1/2021 15:53:53,1/1/2021 16:40:53,1/1/2021 16:41:59,1/1/2021 16:42:00,1/1/2021 16:55:35,,1/1/2021 17:28:02,1.1,13.58,47.4,1.12,14.72,32.43,94.55
68431111,616,5,68431111,68431111,FINISHED,148.39,0.0,8.0,15,53,1,1,2021,1/1/2021 15:53:33,1/1/2021 15:55:16,1/1/2021 16:19:32,1/1/2021 16:20:20,1/1/2021 16:20:21,1/1/2021 16:24:45,,1/1/2021 16:43:55,0.8,4.4,25.98,0.82,5.22,19.17,50.37
68431113,3265,5,68431113,68431113,FINISHED,24.9,0.0,8.0,15,53,1,1,2021,1/1/2021 15:53:33,1/1/2021 15:54:36,1/1/2021 16:31:38,1/1/2021 16:35:29,1/1/2021 16:35:30,1/1/2021 16:39:03,,1/1/2021 16:48:52,3.85,3.55,38.07,3.88,7.43,9.82,55.32
68431370,3070,5,68431370,68431370,FINISHED,45.7,0.0,8.0,15,54,1,1,2021,1/1/2021 15:54:31,1/1/2021 15:55:00,1/1/2021 16:08:02,1/1/2021 16:10:22,1/1/2021 16:10:23,1/1/2021 16:23:17,,1/1/2021 16:37:32,2.33,12.88,13.52,2.35,15.23,14.25,43.02
68431651,998,13,68431651,68431651,FINISHED,96.0,9.9,10.79,15,55,1,1,2021,1/1/2021 15:55:19,1/1/2021 15:56:24,1/1/2021 16:11:06,1/1/2021 16:11:41,1/1/2021 16:12:16,1/1/2021 16:12:56,,1/1/2021 16:27:13,0.58,0.67,15.78,1.17,1.83,14.28,31.9
68431672,1037,5,68431672,68431672,FINISHED,69.7,11.9,16.86,15,55,1,1,2021,1/1/2021 15:55:22,1/1/2021 15:55:32,1/1/2021 16:14:14,1/1/2021 16:15:10,1/1/2021 16:16:51,1/1/2021 16:18:22,,1/1/2021 16:30:13,0.93,1.52,18.87,2.62,4.13,11.85,34.85
68431673,707,5,68431673,68431673,FINISHED,120.8,11.9,3.86,15,55,1,1,2021,1/1/2021 15:55:22,1/1/2021 15:56:17,1/1/2021 16:15:13,1/1/2021 16:17:53,1/1/2021 16:19:21,1/1/2021 16:20:49,,1/1/2021 16:33:53,2.68,1.47,19.83,4.13,5.6,13.07,38.52
68432080,274,5,68432080,68432080,FINISHED,86.7,11.9,10.23,15,56,1,1,2021,1/1/2021 15:56:12,1/1/2021 15:56:41,1/1/2021 16:17:48,,,1/1/2021 16:23:13,,1/1/2021 16:56:39,,,21.6,,5.42,33.43,60.45
68432084,1125,5,68432084,68432084,CANCELED,143.0,9.9,,15,56,1,1,2021,1/1/2021 15:56:12,,,,,,,,,,,,,,
68432184,415,5,68432184,68432184,FINISHED,147.8,11.9,16.0,15,56,1,1,2021,1/1/2021 15:56:22,1/1/2021 15:57:29,1/1/2021 16:14:26,1/1/2021 16:15:21,1/1/2021 16:15:23,1/1/2021 16:21:16,,1/1/2021 16:43:26,0.92,5.88,18.07,0.95,6.83,22.17,47.07
68432271,3265,5,68432271,68432271,FINISHED,45.9,0.0,08.06,15,56,1,1,2021,1/1/2021 15:56:32,1/1/2021 15:57:32,1/1/2021 16:37:17,1/1/2021 16:40:48,1/1/2021 16:44:00,1/1/2021 16:44:25,,1/1/2021 16:59:24,3.52,0.43,40.75,6.7,7.13,14.98,62.87
68432272,417,5,68432272,68432272,FINISHED,62.4,11.9,11.11,15,56,1,1,2021,1/1/2021 15:56:32,1/1/2021 15:57:17,1/1/2021 16:20:26,1/1/2021 16:21:37,1/1/2021 16:23:11,1/1/2021 16:25:10,,1/1/2021 16:45:53,1.18,1.98,23.9,2.77,4.73,20.72,49.35
68432345,659,5,68432345,68432345,FINISHED,96.7,11.9,6.31,15,56,1,1,2021,1/1/2021 15:56:52,1/1/2021 15:57:33,1/1/2021 16:14:39,1/1/2021 16:20:08,1/1/2021 16:22:56,1/1/2021 16:38:11,,1/1/2021 16:55:28,5.48,15.25,17.78,8.28,23.53,17.3,58.62
68432349,274,5,68432349,68432349,FINISHED,139.9,11.9,8.57,15,56,1,1,2021,1/1/2021 15:56:53,1/1/2021 15:57:38,1/1/2021 16:19:47,,,1/1/2021 16:26:19,,1/1/2021 16:42:34,,,22.88,,6.53,16.25,45.67
68432360,707,5,68432360,68432360,FINISHED,149.8,11.9,5.1,15,57,1,1,2021,1/1/2021 15:57:02,1/1/2021 15:57:16,1/1/2021 16:04:33,1/1/2021 16:08:52,1/1/2021 16:12:17,1/1/2021 16:13:41,,1/1/2021 16:30:35,4.32,1.38,7.52,7.73,9.12,16.92,33.57
68432363,495,5,68432363,68432363,FINISHED,95.3,11.9,4.52,15,57,1,1,2021,1/1/2021 15:57:22,1/1/2021 15:57:55,1/1/2021 16:12:30,1/1/2021 16:14:48,1/1/2021 16:14:54,1/1/2021 16:29:49,,1/1/2021 17:28:47,2.3,14.9,15.13,2.4,17.3,58.97,91.42
68432364,707,5,68432364,68432364,FINISHED,56.5,11.9,11.57,15,57,1,1,2021,1/1/2021 15:57:22,1/1/2021 15:58:19,1/1/2021 16:05:31,1/1/2021 16:08:54,1/1/2021 16:12:19,1/1/2021 16:13:35,,1/1/2021 16:28:57,3.38,1.27,8.15,6.8,08.07,15.37,31.58
68432367,3091,5,68432367,68432367,CANCELED,59.8,0.0,08.09,15,57,1,1,2021,1/1/2021 15:57:43,1/1/2021 15:57:54,1/1/2021 16:37:42,1/1/2021 16:39:00,1/1/2021 16:39:07,1/1/2021 16:53:55,1/1/2021 18:01:30,,1.32,14.8,39.98,1.42,16.22,67.58,123.78
68432421,3265,5,68432421,68432421,FINISHED,51.8,0.0,8.0,15,58,1,1,2021,1/1/2021 15:58:02,1/1/2021 15:58:55,,1/1/2021 16:35:44,1/1/2021 16:35:45,1/1/2021 16:41:09,,1/1/2021 16:54:32,,5.38,,,,13.38,56.5
68432455,707,5,68432455,68432455,FINISHED,74.9,11.9,6.0,15,58,1,1,2021,1/1/2021 15:58:12,1/1/2021 15:58:16,1/1/2021 16:07:04,1/1/2021 16:08:58,1/1/2021 16:12:21,1/1/2021 16:14:00,,1/1/2021 16:29:49,1.88,1.67,8.87,5.27,6.93,15.82,31.62
68432456,415,5,68432456,68432456,FINISHED,38.0,11.9,8.51,15,58,1,1,2021,1/1/2021 15:58:14,1/1/2021 15:59:14,1/1/2021 16:09:37,1/1/2021 16:10:25,1/1/2021 16:14:18,1/1/2021 16:24:03,,1/1/2021 16:48:26,0.8,9.75,11.38,4.68,14.45,24.37,50.2
68432509,3528,5,68432509,68432509,FINISHED,74.9,3.0,8.86,15,58,1,1,2021,1/1/2021 15:58:23,1/1/2021 15:58:53,1/1/2021 16:23:16,1/1/2021 16:28:08,1/1/2021 16:29:08,1/1/2021 16:30:08,,1/1/2021 16:44:05,4.88,1.0,24.88,5.87,6.87,13.95,45.7
68432554,1037,5,68432554,68432554,FINISHED,184.9,11.9,11.14,15,58,1,1,2021,1/1/2021 15:58:32,1/1/2021 15:58:52,1/1/2021 16:14:01,1/1/2021 16:15:05,1/1/2021 16:16:46,1/1/2021 16:18:03,,1/1/2021 16:39:26,01.07,1.28,15.47,2.75,04.03,21.38,40.9
68432718,3060,5,68432718,68432718,FINISHED,107.4,0.0,6.31,15,59,1,1,2021,1/1/2021 15:59:08,1/1/2021 15:59:46,1/1/2021 16:11:53,1/1/2021 16:13:24,1/1/2021 16:16:04,1/1/2021 16:38:18,,1/1/2021 17:14:19,1.5,22.25,12.77,4.17,26.42,36.02,75.18
68432823,2559,31,68432823,68432823,FINISHED,39.0,0.0,8.0,15,59,1,1,2021,1/1/2021 15:59:27,1/1/2021 16:12:18,1/1/2021 16:19:01,1/1/2021 16:31:57,,1/1/2021 16:21:50,,1/2/2021 16:15:02,12.95,,19.57,,2.82,1433.2,1455.58
68432907,495,5,68432907,68432907,FINISHED,83.5,11.9,4.52,15,59,1,1,2021,1/1/2021 15:59:42,1/1/2021 15:59:54,1/1/2021 16:13:47,1/1/2021 16:14:58,1/1/2021 16:15:17,1/1/2021 16:30:06,,1/1/2021 17:37:10,1.18,14.82,14.08,1.5,16.32,67.07,97.47
68433064,3091,5,68433064,68433064,FINISHED,25.9,0.0,08.02,16,0,1,1,2021,1/1/2021 16:00:12,1/1/2021 16:00:54,1/1/2021 16:44:45,1/1/2021 16:44:55,1/1/2021 16:47:01,1/1/2021 16:55:18,,1/1/2021 17:54:57,0.17,8.3,44.53,2.27,10.57,59.65,114.73
68433305,3265,5,68433305,68433305,FINISHED,68.7,0.0,8.8,16,0,1,1,2021,1/1/2021 16:00:54,1/1/2021 16:01:45,1/1/2021 17:00:46,1/1/2021 17:03:19,1/1/2021 17:06:44,1/1/2021 17:07:38,,1/1/2021 17:31:09,2.55,0.9,59.87,5.97,6.87,23.52,90.25
68433359,3265,5,68433359,68433359,FINISHED,56.3,0.0,8.0,16,1,1,1,2021,1/1/2021 16:01:02,1/1/2021 16:01:33,1/1/2021 16:41:22,1/1/2021 16:41:27,1/1/2021 16:44:02,1/1/2021 16:44:11,,1/1/2021 16:52:08,0.08,0.15,40.33,2.67,2.82,7.95,51.12
68433418,3071,5,68433418,68433418,FINISHED,67.8,0.0,8.0,16,1,1,1,2021,1/1/2021 16:01:15,1/1/2021 16:02:00,1/1/2021 16:18:00,1/1/2021 16:18:44,1/1/2021 16:19:00,1/1/2021 16:22:27,,1/1/2021 16:44:39,0.75,3.47,16.73,1.0,4.47,22.2,43.4
68433613,1037,5,68433613,68433613,FINISHED,74.9,11.9,8.0,16,2,1,1,2021,1/1/2021 16:02:12,1/1/2021 16:02:32,1/1/2021 16:18:15,1/1/2021 16:21:36,1/1/2021 16:21:44,1/1/2021 16:32:24,,1/1/2021 16:38:10,3.35,10.68,16.05,3.48,14.17,5.77,35.97
68434112,869,15,68434112,68434112,FINISHED,19.8,0.0,6.0,16,4,1,1,2021,1/1/2021 16:04:51,1/1/2021 16:05:14,1/1/2021 16:07:17,1/1/2021 16:07:30,1/1/2021 16:07:32,1/1/2021 16:08:59,,1/1/2021 16:30:21,0.23,1.45,2.42,0.25,1.72,21.37,25.5
68434118,274,5,68434118,68434118,FINISHED,144.9,11.9,10.97,16,4,1,1,2021,1/1/2021 16:04:53,1/1/2021 16:05:36,1/1/2021 16:34:42,,,1/1/2021 16:37:45,,1/1/2021 16:50:52,,,29.83,,03.05,13.12,45.98
68434121,149,5,68434121,68434121,FINISHED,191.45,11.9,6.0,16,4,1,1,2021,1/1/2021 16:04:53,1/1/2021 16:05:43,1/1/2021 16:22:06,1/1/2021 16:23:31,1/1/2021 16:23:34,1/1/2021 16:26:57,,1/1/2021 16:36:49,1.42,3.38,17.22,1.45,4.85,9.85,31.93
68434135,961,5,68434135,68434135,FINISHED,39.8,0.0,9.5,16,4,1,1,2021,1/1/2021 16:04:55,1/1/2021 16:06:41,1/1/2021 16:19:40,1/1/2021 16:22:01,,1/1/2021 16:24:03,,1/1/2021 16:47:09,2.35,,14.77,,4.37,23.12,42.25
68434341,361,5,68434341,68434341,FINISHED,55.9,11.9,10.21,16,5,1,1,2021,1/1/2021 16:05:32,1/1/2021 16:06:10,1/1/2021 16:20:40,1/1/2021 16:24:03,1/1/2021 16:24:44,1/1/2021 16:30:04,,1/1/2021 17:03:25,3.37,5.33,15.13,04.07,9.38,33.37,57.9
68434362,903,10,68434362,68434362,FINISHED,77.35,0.0,10.72,16,5,1,1,2021,1/1/2021 16:05:36,1/1/2021 16:05:50,1/1/2021 16:07:34,,,1/1/2021 16:14:28,1/1/2021 16:28:42,1/1/2021 16:38:12,,,1.97,,6.9,14.23,23.1
68434442,495,5,68434442,68434442,FINISHED,100.6,11.9,4.52,16,5,1,1,2021,1/1/2021 16:05:52,1/1/2021 16:05:54,1/1/2021 16:17:50,1/1/2021 16:18:22,1/1/2021 16:18:27,1/1/2021 16:27:39,,1/1/2021 17:04:46,0.52,9.2,11.97,0.62,9.82,37.12,58.9
68434497,149,5,68434497,68434497,FINISHED,131.4,11.9,6.0,16,6,1,1,2021,1/1/2021 16:06:02,1/1/2021 16:06:37,1/1/2021 16:25:24,1/1/2021 16:26:42,1/1/2021 16:26:46,1/1/2021 16:30:17,,1/1/2021 16:38:24,1.3,3.52,19.37,1.37,4.88,8.12,32.37
68434509,955,5,68434509,68434509,FINISHED,66.9,0.0,9.5,16,6,1,1,2021,1/1/2021 16:06:04,1/1/2021 16:07:05,1/1/2021 16:16:51,,,1/1/2021 16:18:42,,1/1/2021 16:32:06,,,10.78,,1.85,13.4,26.03
68434849,417,5,68434849,68434849,FINISHED,669.7,11.9,11.23,16,7,1,1,2021,1/1/2021 16:07:12,1/1/2021 16:07:20,1/1/2021 16:42:04,1/1/2021 16:42:25,1/1/2021 16:46:10,1/1/2021 16:49:02,,1/1/2021 17:12:04,0.35,2.87,34.87,4.1,6.97,23.05,64.87
68434852,707,5,68434852,68434852,FINISHED,132.35,11.9,9.0,16,7,1,1,2021,1/1/2021 16:07:12,1/1/2021 16:07:18,1/1/2021 16:21:49,1/1/2021 16:24:52,1/1/2021 16:28:17,1/1/2021 16:28:27,,1/1/2021 16:38:27,03.03,0.17,14.62,6.47,6.63,10.0,31.25
